"a";"b";"c";"d";"logar";"vathmos";"etos";"protin";"eggek";"anam";"diam";"desme";"ental";"propli";"pliro"
"06";"02";"291";"0000";"06.02.291.0000";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"0000";"06.02.291.0000";4;2013;10794;10794;74079;84873;0;0;0;0
"06";"02";"291";"0000";"06.02.291.0000";4;2012;4600;4600;-1306;3294;0;0;0;0
"06";"02";"291";"0100";"06.02.291.0100";4;2014;12000;12000;-12000;0;0;0;0;0
"06";"02";"291";"0100";"06.02.291.0100";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"0100";"06.02.291.0100";4;2013;8439;8439;11906;20345;0;0;0;0
"06";"02";"291";"0100";"06.02.291.0100";4;2012;4600;4600;-3661;939;0;0;0;0
"06";"02";"291";"0150";"06.02.291.0150";4;2014;12000;12000;-12000;0;0;0;0;0
"06";"02";"291";"0150";"06.02.291.0150";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"0150";"06.02.291.0150";4;2013;8439;8439;11906;20345;0;0;0;0
"06";"02";"291";"0150";"06.02.291.0150";4;2012;4600;4600;-3661;939;0;0;0;0
"06";"02";"291";"0159";"06.02.291.0159";4;2014;12000;12000;-12000;0;0;0;0;0
"06";"02";"291";"0159";"06.02.291.0159";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"0159";"06.02.291.0159";4;2013;8439;8439;11906;20345;0;0;0;0
"06";"02";"291";"0159";"06.02.291.0159";4;2012;4600;4600;-3661;939;0;0;0;0
"06";"02";"291";"0190";"06.02.291.0190";4;2014;0;0;0;0;0;0;0;0
"06";"02";"291";"0190";"06.02.291.0190";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"0190";"06.02.291.0190";4;2013;0;0;0;0;0;0;0;0
"06";"02";"291";"0190";"06.02.291.0190";4;2012;0;0;0;0;0;0;0;0
"06";"02";"291";"0191";"06.02.291.0191";4;2014;0;0;0;0;0;0;0;0
"06";"02";"291";"0191";"06.02.291.0191";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"0191";"06.02.291.0191";4;2013;0;0;0;0;0;0;0;0
"06";"02";"291";"0191";"06.02.291.0191";4;2012;0;0;0;0;0;0;0;0
"06";"02";"291";"0200";"06.02.291.0200";4;2014;52500;52500;-3827;48673;0;0;0;0
"06";"02";"291";"0200";"06.02.291.0200";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"0200";"06.02.291.0200";4;2013;2355;2355;62173;64528;0;0;0;0
"06";"02";"291";"0200";"06.02.291.0200";4;2012;0;0;2355;2355;0;0;0;0
"06";"02";"291";"0210";"06.02.291.0210";4;2014;52500;52500;-3827;48673;0;0;0;0
"06";"02";"291";"0210";"06.02.291.0210";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"0210";"06.02.291.0210";4;2013;2355;2355;62173;64528;0;0;0;0
"06";"02";"291";"0210";"06.02.291.0210";4;2012;0;0;2355;2355;0;0;0;0
"06";"02";"291";"0211";"06.02.291.0211";4;2014;52500;52500;-3827;48673;0;0;0;0
"06";"02";"291";"0211";"06.02.291.0211";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"0211";"06.02.291.0211";4;2013;2355;2355;62173;64528;0;0;0;0
"06";"02";"291";"0211";"06.02.291.0211";4;2012;0;0;2355;2355;0;0;0;0
"06";"02";"291";"3000";"06.02.291.3000";4;2014;0;0;0;0;0;0;0;0
"06";"02";"291";"3000";"06.02.291.3000";4;2015;1200;0;0;0;0;0;0;0
"06";"02";"291";"3000";"06.02.291.3000";4;2013;0;0;993;993;0;0;0;0
"06";"02";"291";"3000";"06.02.291.3000";4;2012;0;0;513;513;0;0;0;0
"06";"02";"291";"3500";"06.02.291.3500";4;2014;0;0;0;0;0;0;0;0
"06";"02";"291";"3500";"06.02.291.3500";4;2015;1200;0;0;0;0;0;0;0
"06";"02";"291";"3500";"06.02.291.3500";4;2013;0;0;993;993;0;0;0;0
"06";"02";"291";"3500";"06.02.291.3500";4;2012;0;0;513;513;0;0;0;0
"06";"02";"291";"3510";"06.02.291.3510";4;2014;0;0;0;0;0;0;0;0
"06";"02";"291";"3510";"06.02.291.3510";4;2015;1200;0;0;0;0;0;0;0
"06";"02";"291";"3510";"06.02.291.3510";4;2013;0;0;993;993;0;0;0;0
"06";"02";"291";"3510";"06.02.291.3510";4;2012;0;0;513;513;0;0;0;0
"06";"02";"291";"3511";"06.02.291.3511";4;2014;0;0;0;0;0;0;0;0
"06";"02";"291";"3511";"06.02.291.3511";4;2015;1200;0;0;0;0;0;0;0
"06";"02";"291";"3511";"06.02.291.3511";4;2013;0;0;993;993;0;0;0;0
"06";"02";"291";"3511";"06.02.291.3511";4;2012;0;0;513;513;0;0;0;0
"06";"02";"291";"5000";"06.02.291.5000";4;2014;0;0;0;0;0;0;0;0
"06";"02";"291";"5000";"06.02.291.5000";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"5000";"06.02.291.5000";4;2013;0;0;0;0;0;0;0;0
"06";"02";"291";"5000";"06.02.291.5000";4;2012;0;0;0;0;0;0;0;0
"06";"02";"291";"5200";"06.02.291.5200";4;2014;0;0;0;0;0;0;0;0
"06";"02";"291";"5200";"06.02.291.5200";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"5200";"06.02.291.5200";4;2013;0;0;0;0;0;0;0;0
"06";"02";"291";"5200";"06.02.291.5200";4;2012;0;0;0;0;0;0;0;0
"06";"02";"291";"5290";"06.02.291.5290";4;2014;0;0;0;0;0;0;0;0
"06";"02";"291";"5290";"06.02.291.5290";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"5290";"06.02.291.5290";4;2013;0;0;0;0;0;0;0;0
"06";"02";"291";"5290";"06.02.291.5290";4;2012;0;0;0;0;0;0;0;0
"06";"02";"291";"5292";"06.02.291.5292";4;2014;0;0;0;0;0;0;0;0
"06";"02";"291";"5292";"06.02.291.5292";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"5292";"06.02.291.5292";4;2013;0;0;0;0;0;0;0;0
"06";"02";"291";"5292";"06.02.291.5292";4;2012;0;0;0;0;0;0;0;0
"06";"02";"291";"5297";"06.02.291.5297";4;2014;0;0;0;0;0;0;0;0
"06";"02";"291";"5297";"06.02.291.5297";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"5297";"06.02.291.5297";4;2013;0;0;0;0;0;0;0;0
"06";"02";"291";"5297";"06.02.291.5297";4;2012;0;0;0;0;0;0;0;0
"06";"02";"291";"5500";"06.02.291.5500";4;2014;0;0;0;0;0;0;0;0
"06";"02";"291";"5500";"06.02.291.5500";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"5500";"06.02.291.5500";4;2013;0;0;0;0;0;0;0;0
"06";"02";"291";"5500";"06.02.291.5500";4;2012;0;0;0;0;0;0;0;0
"06";"02";"291";"5510";"06.02.291.5510";4;2014;0;0;0;0;0;0;0;0
"06";"02";"291";"5510";"06.02.291.5510";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"5510";"06.02.291.5510";4;2013;0;0;0;0;0;0;0;0
"06";"02";"291";"5510";"06.02.291.5510";4;2012;0;0;0;0;0;0;0;0
"06";"02";"291";"5511";"06.02.291.5511";4;2014;0;0;0;0;0;0;0;0
"06";"02";"291";"5511";"06.02.291.5511";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"5511";"06.02.291.5511";4;2013;0;0;0;0;0;0;0;0
"06";"02";"291";"5511";"06.02.291.5511";4;2012;0;0;0;0;0;0;0;0
"06";"02";"291";"5590";"06.02.291.5590";4;2014;0;0;0;0;0;0;0;0
"06";"02";"291";"5590";"06.02.291.5590";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"5590";"06.02.291.5590";4;2013;0;0;0;0;0;0;0;0
"06";"02";"291";"5590";"06.02.291.5590";4;2012;0;0;0;0;0;0;0;0
"06";"02";"291";"5599";"06.02.291.5599";4;2014;0;0;0;0;0;0;0;0
"06";"02";"291";"5599";"06.02.291.5599";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"5599";"06.02.291.5599";4;2013;0;0;0;0;0;0;0;0
"06";"02";"291";"5599";"06.02.291.5599";4;2012;0;0;0;0;0;0;0;0
"06";"02";"291";"6000";"06.02.291.6000";4;2014;0;0;0;0;0;0;0;0
"06";"02";"291";"6000";"06.02.291.6000";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"6000";"06.02.291.6000";4;2013;0;0;0;0;0;0;0;0
"06";"02";"291";"6000";"06.02.291.6000";4;2012;0;0;0;0;0;0;0;0
"06";"02";"291";"6600";"06.02.291.6600";4;2014;0;0;0;0;0;0;0;0
"06";"02";"291";"6600";"06.02.291.6600";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"6600";"06.02.291.6600";4;2013;0;0;0;0;0;0;0;0
"06";"02";"291";"6600";"06.02.291.6600";4;2012;0;0;0;0;0;0;0;0
"06";"02";"291";"6660";"06.02.291.6660";4;2014;0;0;0;0;0;0;0;0
"06";"02";"291";"6660";"06.02.291.6660";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"6660";"06.02.291.6660";4;2013;0;0;0;0;0;0;0;0
"06";"02";"291";"6660";"06.02.291.6660";4;2012;0;0;0;0;0;0;0;0
"06";"02";"291";"6669";"06.02.291.6669";4;2014;0;0;0;0;0;0;0;0
"06";"02";"291";"6669";"06.02.291.6669";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"6669";"06.02.291.6669";4;2013;0;0;0;0;0;0;0;0
"06";"02";"291";"6669";"06.02.291.6669";4;2012;0;0;0;0;0;0;0;0
"06";"02";"291";"Τ000";"06.02.291.Τ000";4;2012;0;0;0;0;0;0;0;0
"06";"02";"291";"Τ100";"06.02.291.Τ100";4;2014;106416;106416;-11827;94589;0;0;0;0
"06";"02";"291";"Τ100";"06.02.291.Τ100";4;2015;77136;0;0;0;0;0;0;0
"06";"02";"291";"Τ100";"06.02.291.Τ100";4;2013;78062;78062;6793;84855;0;0;0;0
"06";"02";"291";"Τ120";"06.02.291.Τ120";4;2014;106416;106416;-11827;94589;0;0;0;0
"06";"02";"291";"Τ120";"06.02.291.Τ120";4;2015;77136;0;0;0;0;0;0;0
"06";"02";"291";"Τ120";"06.02.291.Τ120";4;2013;78062;78062;6793;84855;0;0;0;0
"06";"02";"291";"Τ121";"06.02.291.Τ121";4;2014;106416;106416;-11827;94589;0;0;0;0
"06";"02";"291";"Τ121";"06.02.291.Τ121";4;2015;77136;0;0;0;0;0;0;0
"06";"02";"291";"Τ121";"06.02.291.Τ121";4;2013;78062;78062;6793;84855;0;0;0;0
"06";"02";"291";"Τ122";"06.02.291.Τ122";4;2014;0;0;0;0;0;0;0;0
"06";"02";"291";"Τ122";"06.02.291.Τ122";4;2015;0;0;0;0;0;0;0;0
"06";"02";"291";"Τ122";"06.02.291.Τ122";4;2013;0;0;0;0;0;0;0;0
"06";"02";"291";"ΤΑ00";"06.02.291.ΤΑ00";4;2012;0;0;0;0;0;0;0;0
"06";"02";"291";"ΤΑΜ0";"06.02.291.ΤΑΜ0";4;2012;0;0;0;0;0;0;0;0
"06";"02";"291";"ΤΑΜΥ";"06.02.291.ΤΑΜΥ";4;2012;0;0;0;0;0;0;0;0
"06";"02";"291";"ΤΥ00";"06.02.291.ΤΥ00";4;2012;34500;34500;72846;107346;0;0;0;0
"06";"02";"291";"ΤΥ01";"06.02.291.ΤΥ01";4;2012;34500;34500;72846;107346;0;0;0;0
"06";"02";"291";"ΤΥ02";"06.02.291.ΤΥ02";4;2012;34500;34500;72846;107346;0;0;0;0
"06";"02";"291";"ΤΥ03";"06.02.291.ΤΥ03";4;2012;34500;34500;72846;107346;0;0;0;0
"06";"02";"292";"";"06.02.292";3;2014;175472;175472;-1455;174017;0;0;0;0
"06";"02";"292";"";"06.02.292";3;2015;163082;0;0;0;0;0;0;0
"06";"02";"292";"";"06.02.292";3;2013;101960;101960;71398;173358;0;0;0;0
"06";"02";"292";"";"06.02.292";3;2012;66000;66000;90412;156412;0;0;0;0
"06";"02";"292";"0000";"06.02.292.0000";4;2014;105472;105472;-59161;46311;0;0;0;0
"06";"02";"292";"0000";"06.02.292.0000";4;2015;53000;0;0;0;0;0;0;0
"06";"02";"292";"0000";"06.02.292.0000";4;2013;22000;22000;60508;82508;0;0;0;0
"06";"02";"292";"0000";"06.02.292.0000";4;2012;10000;10000;10000;20000;0;0;0;0
"06";"02";"292";"0100";"06.02.292.0100";4;2014;105472;105472;-66655;38817;0;0;0;0
"06";"02";"292";"0100";"06.02.292.0100";4;2015;53000;0;0;0;0;0;0;0
"06";"02";"292";"0100";"06.02.292.0100";4;2013;22000;22000;51128;73128;0;0;0;0
"06";"02";"292";"0100";"06.02.292.0100";4;2012;10000;10000;10000;20000;0;0;0;0
"06";"02";"292";"0110";"06.02.292.0110";4;2014;0;0;0;0;0;0;0;0
"06";"02";"292";"0110";"06.02.292.0110";4;2015;0;0;0;0;0;0;0;0
"06";"02";"292";"0110";"06.02.292.0110";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"0110";"06.02.292.0110";4;2012;2500;2500;-2500;0;0;0;0;0
"06";"02";"292";"0111";"06.02.292.0111";4;2014;0;0;0;0;0;0;0;0
"06";"02";"292";"0111";"06.02.292.0111";4;2015;0;0;0;0;0;0;0;0
"06";"02";"292";"0111";"06.02.292.0111";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"0111";"06.02.292.0111";4;2012;2500;2500;-2500;0;0;0;0;0
"06";"02";"292";"0150";"06.02.292.0150";4;2014;105472;105472;-66655;38817;0;0;0;0
"06";"02";"292";"0150";"06.02.292.0150";4;2015;53000;0;0;0;0;0;0;0
"06";"02";"292";"0150";"06.02.292.0150";4;2013;22000;22000;51128;73128;0;0;0;0
"06";"02";"292";"0150";"06.02.292.0150";4;2012;7500;7500;12500;20000;0;0;0;0
"06";"02";"292";"0159";"06.02.292.0159";4;2014;105472;105472;-66655;38817;0;0;0;0
"06";"02";"292";"0159";"06.02.292.0159";4;2015;53000;0;0;0;0;0;0;0
"06";"02";"292";"0159";"06.02.292.0159";4;2013;22000;22000;51128;73128;0;0;0;0
"06";"02";"292";"0159";"06.02.292.0159";4;2012;7500;7500;12500;20000;0;0;0;0
"06";"02";"292";"0190";"06.02.292.0190";4;2014;0;0;0;0;0;0;0;0
"06";"02";"292";"0190";"06.02.292.0190";4;2015;0;0;0;0;0;0;0;0
"06";"02";"292";"0190";"06.02.292.0190";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"0190";"06.02.292.0190";4;2012;0;0;0;0;0;0;0;0
"06";"02";"292";"0191";"06.02.292.0191";4;2014;0;0;0;0;0;0;0;0
"06";"02";"292";"0191";"06.02.292.0191";4;2015;0;0;0;0;0;0;0;0
"06";"02";"292";"0191";"06.02.292.0191";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"0191";"06.02.292.0191";4;2012;0;0;0;0;0;0;0;0
"06";"02";"292";"0200";"06.02.292.0200";4;2014;0;0;7494;7494;0;0;0;0
"06";"02";"292";"0200";"06.02.292.0200";4;2015;0;0;0;0;0;0;0;0
"06";"02";"292";"0200";"06.02.292.0200";4;2013;0;0;9380;9380;0;0;0;0
"06";"02";"292";"0200";"06.02.292.0200";4;2012;0;0;0;0;0;0;0;0
"06";"02";"292";"0210";"06.02.292.0210";4;2014;0;0;7494;7494;0;0;0;0
"06";"02";"292";"0210";"06.02.292.0210";4;2015;0;0;0;0;0;0;0;0
"06";"02";"292";"0210";"06.02.292.0210";4;2013;0;0;9380;9380;0;0;0;0
"06";"02";"292";"0210";"06.02.292.0210";4;2012;0;0;0;0;0;0;0;0
"06";"02";"292";"0211";"06.02.292.0211";4;2014;0;0;7494;7494;0;0;0;0
"06";"02";"292";"0211";"06.02.292.0211";4;2015;0;0;0;0;0;0;0;0
"06";"02";"292";"0211";"06.02.292.0211";4;2013;0;0;9380;9380;0;0;0;0
"06";"02";"292";"0211";"06.02.292.0211";4;2012;0;0;0;0;0;0;0;0
"06";"02";"292";"1000";"06.02.292.1000";4;2014;0;0;1000;1000;0;0;0;0
"06";"02";"292";"1000";"06.02.292.1000";4;2015;1997;0;0;0;0;0;0;0
"06";"02";"292";"1000";"06.02.292.1000";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"1000";"06.02.292.1000";4;2012;0;0;2000;2000;0;0;0;0
"06";"02";"292";"1200";"06.02.292.1200";4;2014;0;0;1000;1000;0;0;0;0
"06";"02";"292";"1200";"06.02.292.1200";4;2015;1997;0;0;0;0;0;0;0
"06";"02";"292";"1200";"06.02.292.1200";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"1200";"06.02.292.1200";4;2012;0;0;2000;2000;0;0;0;0
"06";"02";"292";"1250";"06.02.292.1250";4;2014;0;0;1000;1000;0;0;0;0
"06";"02";"292";"1250";"06.02.292.1250";4;2015;1997;0;0;0;0;0;0;0
"06";"02";"292";"1250";"06.02.292.1250";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"1250";"06.02.292.1250";4;2012;0;0;2000;2000;0;0;0;0
"06";"02";"292";"1252";"06.02.292.1252";4;2014;0;0;1000;1000;0;0;0;0
"06";"02";"292";"1252";"06.02.292.1252";4;2015;1997;0;0;0;0;0;0;0
"06";"02";"292";"1252";"06.02.292.1252";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"1252";"06.02.292.1252";4;2012;0;0;2000;2000;0;0;0;0
"06";"02";"292";"3000";"06.02.292.3000";4;2014;0;0;0;0;0;0;0;0
"06";"02";"292";"3000";"06.02.292.3000";4;2015;1226;0;0;0;0;0;0;0
"06";"02";"292";"3000";"06.02.292.3000";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"3000";"06.02.292.3000";4;2012;0;0;735;735;0;0;0;0
"06";"02";"292";"3500";"06.02.292.3500";4;2014;0;0;0;0;0;0;0;0
"06";"02";"292";"3500";"06.02.292.3500";4;2015;1226;0;0;0;0;0;0;0
"06";"02";"292";"3500";"06.02.292.3500";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"3500";"06.02.292.3500";4;2012;0;0;735;735;0;0;0;0
"06";"02";"292";"3510";"06.02.292.3510";4;2014;0;0;0;0;0;0;0;0
"06";"02";"292";"3510";"06.02.292.3510";4;2015;1226;0;0;0;0;0;0;0
"06";"02";"292";"3510";"06.02.292.3510";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"3510";"06.02.292.3510";4;2012;0;0;735;735;0;0;0;0
"06";"02";"292";"3511";"06.02.292.3511";4;2014;0;0;0;0;0;0;0;0
"06";"02";"292";"3511";"06.02.292.3511";4;2015;1226;0;0;0;0;0;0;0
"06";"02";"292";"3511";"06.02.292.3511";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"3511";"06.02.292.3511";4;2012;0;0;735;735;0;0;0;0
"06";"02";"292";"5000";"06.02.292.5000";4;2014;0;0;0;0;0;0;0;0
"06";"02";"292";"5000";"06.02.292.5000";4;2015;0;0;0;0;0;0;0;0
"06";"02";"292";"5000";"06.02.292.5000";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"5000";"06.02.292.5000";4;2012;0;0;0;0;0;0;0;0
"06";"02";"292";"5200";"06.02.292.5200";4;2014;0;0;0;0;0;0;0;0
"06";"02";"292";"5200";"06.02.292.5200";4;2015;0;0;0;0;0;0;0;0
"06";"02";"292";"5200";"06.02.292.5200";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"5200";"06.02.292.5200";4;2012;0;0;0;0;0;0;0;0
"06";"02";"292";"5290";"06.02.292.5290";4;2014;0;0;0;0;0;0;0;0
"06";"02";"292";"5290";"06.02.292.5290";4;2015;0;0;0;0;0;0;0;0
"06";"02";"292";"5290";"06.02.292.5290";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"5290";"06.02.292.5290";4;2012;0;0;0;0;0;0;0;0
"06";"02";"292";"5292";"06.02.292.5292";4;2014;0;0;0;0;0;0;0;0
"06";"02";"292";"5292";"06.02.292.5292";4;2015;0;0;0;0;0;0;0;0
"06";"02";"292";"5292";"06.02.292.5292";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"5292";"06.02.292.5292";4;2012;0;0;0;0;0;0;0;0
"06";"02";"292";"5297";"06.02.292.5297";4;2014;0;0;0;0;0;0;0;0
"06";"02";"292";"5297";"06.02.292.5297";4;2015;0;0;0;0;0;0;0;0
"06";"02";"292";"5297";"06.02.292.5297";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"5297";"06.02.292.5297";4;2012;0;0;0;0;0;0;0;0
"06";"02";"292";"5500";"06.02.292.5500";4;2014;0;0;0;0;0;0;0;0
"06";"02";"292";"5500";"06.02.292.5500";4;2015;0;0;0;0;0;0;0;0
"06";"02";"292";"5500";"06.02.292.5500";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"5500";"06.02.292.5500";4;2012;0;0;0;0;0;0;0;0
"06";"02";"292";"5510";"06.02.292.5510";4;2014;0;0;0;0;0;0;0;0
"06";"02";"292";"5510";"06.02.292.5510";4;2015;0;0;0;0;0;0;0;0
"06";"02";"292";"5510";"06.02.292.5510";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"5510";"06.02.292.5510";4;2012;0;0;0;0;0;0;0;0
"06";"02";"292";"5511";"06.02.292.5511";4;2014;0;0;0;0;0;0;0;0
"06";"02";"292";"5511";"06.02.292.5511";4;2015;0;0;0;0;0;0;0;0
"06";"02";"292";"5511";"06.02.292.5511";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"5511";"06.02.292.5511";4;2012;0;0;0;0;0;0;0;0
"06";"02";"292";"5520";"06.02.292.5520";4;2014;0;0;0;0;0;0;0;0
"06";"02";"292";"5520";"06.02.292.5520";4;2015;0;0;0;0;0;0;0;0
"06";"02";"292";"5520";"06.02.292.5520";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"5520";"06.02.292.5520";4;2012;0;0;0;0;0;0;0;0
"06";"02";"292";"5529";"06.02.292.5529";4;2014;0;0;0;0;0;0;0;0
"06";"02";"292";"5529";"06.02.292.5529";4;2015;0;0;0;0;0;0;0;0
"06";"02";"292";"5529";"06.02.292.5529";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"5529";"06.02.292.5529";4;2012;0;0;0;0;0;0;0;0
"06";"02";"292";"Τ000";"06.02.292.Τ000";4;2012;56000;56000;77677;133677;0;0;0;0
"06";"02";"292";"Τ100";"06.02.292.Τ100";4;2014;70000;70000;56706;126706;0;0;0;0
"06";"02";"292";"Τ100";"06.02.292.Τ100";4;2015;106859;0;0;0;0;0;0;0
"06";"02";"292";"Τ100";"06.02.292.Τ100";4;2013;79960;79960;10890;90850;0;0;0;0
"06";"02";"292";"Τ120";"06.02.292.Τ120";4;2014;70000;70000;56706;126706;0;0;0;0
"06";"02";"292";"Τ120";"06.02.292.Τ120";4;2015;106859;0;0;0;0;0;0;0
"06";"02";"292";"Τ120";"06.02.292.Τ120";4;2013;79960;79960;10890;90850;0;0;0;0
"06";"02";"292";"Τ121";"06.02.292.Τ121";4;2014;70000;70000;56706;126706;0;0;0;0
"06";"02";"292";"Τ121";"06.02.292.Τ121";4;2015;106859;0;0;0;0;0;0;0
"06";"02";"292";"Τ121";"06.02.292.Τ121";4;2013;79960;79960;10890;90850;0;0;0;0
"06";"02";"292";"Τ122";"06.02.292.Τ122";4;2014;0;0;0;0;0;0;0;0
"06";"02";"292";"Τ122";"06.02.292.Τ122";4;2015;0;0;0;0;0;0;0;0
"06";"02";"292";"Τ122";"06.02.292.Τ122";4;2013;0;0;0;0;0;0;0;0
"06";"02";"292";"ΤΑ00";"06.02.292.ΤΑ00";4;2012;56000;56000;77677;133677;0;0;0;0
"06";"02";"292";"ΤΑΜ0";"06.02.292.ΤΑΜ0";4;2012;56000;56000;77677;133677;0;0;0;0
"06";"02";"292";"ΤΑΜΥ";"06.02.292.ΤΑΜΥ";4;2012;56000;56000;77677;133677;0;0;0;0
"06";"02";"292";"ΤΥ00";"06.02.292.ΤΥ00";4;2012;0;0;0;0;0;0;0;0
"06";"02";"292";"ΤΥ01";"06.02.292.ΤΥ01";4;2012;0;0;0;0;0;0;0;0
"06";"02";"292";"ΤΥ02";"06.02.292.ΤΥ02";4;2012;0;0;0;0;0;0;0;0
"06";"02";"292";"ΤΥ03";"06.02.292.ΤΥ03";4;2012;0;0;0;0;0;0;0;0
"06";"02";"293";"";"06.02.293";3;2014;0;0;0;0;0;0;0;0
"06";"02";"293";"";"06.02.293";3;2015;0;0;0;0;0;0;0;0
"06";"02";"293";"";"06.02.293";3;2013;0;0;0;0;0;0;0;0
"06";"02";"293";"";"06.02.293";3;2012;0;0;0;0;0;0;0;0
"06";"02";"293";"0000";"06.02.293.0000";4;2014;0;0;0;0;0;0;0;0
"06";"02";"293";"0000";"06.02.293.0000";4;2015;0;0;0;0;0;0;0;0
"06";"02";"293";"0000";"06.02.293.0000";4;2013;0;0;0;0;0;0;0;0
"06";"02";"293";"0000";"06.02.293.0000";4;2012;0;0;0;0;0;0;0;0
"06";"02";"293";"0100";"06.02.293.0100";4;2014;0;0;0;0;0;0;0;0
"06";"02";"293";"0100";"06.02.293.0100";4;2015;0;0;0;0;0;0;0;0
"06";"02";"293";"0100";"06.02.293.0100";4;2013;0;0;0;0;0;0;0;0
"06";"02";"293";"0100";"06.02.293.0100";4;2012;0;0;0;0;0;0;0;0
"06";"02";"293";"0200";"06.02.293.0200";4;2014;0;0;0;0;0;0;0;0
"06";"02";"293";"0200";"06.02.293.0200";4;2015;0;0;0;0;0;0;0;0
"06";"02";"293";"0200";"06.02.293.0200";4;2013;0;0;0;0;0;0;0;0
"06";"02";"293";"0200";"06.02.293.0200";4;2012;0;0;0;0;0;0;0;0
"06";"02";"293";"0210";"06.02.293.0210";4;2014;0;0;0;0;0;0;0;0
"06";"02";"293";"0210";"06.02.293.0210";4;2015;0;0;0;0;0;0;0;0
"06";"02";"293";"0210";"06.02.293.0210";4;2013;0;0;0;0;0;0;0;0
"06";"02";"293";"0210";"06.02.293.0210";4;2012;0;0;0;0;0;0;0;0
"06";"02";"293";"0211";"06.02.293.0211";4;2014;0;0;0;0;0;0;0;0
"06";"02";"293";"0211";"06.02.293.0211";4;2015;0;0;0;0;0;0;0;0
"06";"02";"293";"0211";"06.02.293.0211";4;2013;0;0;0;0;0;0;0;0
"06";"02";"293";"0211";"06.02.293.0211";4;2012;0;0;0;0;0;0;0;0
"06";"02";"293";"3000";"06.02.293.3000";4;2014;0;0;0;0;0;0;0;0
"06";"02";"293";"3000";"06.02.293.3000";4;2015;0;0;0;0;0;0;0;0
"06";"02";"293";"3000";"06.02.293.3000";4;2013;0;0;0;0;0;0;0;0
"06";"02";"293";"3000";"06.02.293.3000";4;2012;0;0;0;0;0;0;0;0
"06";"02";"293";"3500";"06.02.293.3500";4;2014;0;0;0;0;0;0;0;0
"06";"02";"293";"3500";"06.02.293.3500";4;2015;0;0;0;0;0;0;0;0
"06";"02";"293";"3500";"06.02.293.3500";4;2013;0;0;0;0;0;0;0;0
"06";"02";"293";"3500";"06.02.293.3500";4;2012;0;0;0;0;0;0;0;0
"06";"02";"293";"3510";"06.02.293.3510";4;2014;0;0;0;0;0;0;0;0
"06";"02";"293";"3510";"06.02.293.3510";4;2015;0;0;0;0;0;0;0;0
"06";"02";"293";"3510";"06.02.293.3510";4;2013;0;0;0;0;0;0;0;0
"06";"02";"293";"3510";"06.02.293.3510";4;2012;0;0;0;0;0;0;0;0
"06";"02";"293";"3511";"06.02.293.3511";4;2014;0;0;0;0;0;0;0;0
"06";"02";"293";"3511";"06.02.293.3511";4;2015;0;0;0;0;0;0;0;0
